date,product,category,demand_units,unit_price_eur,demand_value_eur,cold_chain,disruption_event,seasonality_type
2023-07-12,Amlodipine_5mg,Cardiovascular,498,0.12,59.76,False,none,stable
2023-07-13,Amlodipine_5mg,Cardiovascular,453,0.12,54.36,False,none,stable
2023-07-14,Amlodipine_5mg,Cardiovascular,526,0.12,63.12,False,none,stable
2023-07-15,Amlodipine_5mg,Cardiovascular,394,0.12,47.28,False,none,stable
2023-07-16,Amlodipine_5mg,Cardiovascular,406,0.12,48.72,False,none,stable
2023-07-17,Amlodipine_5mg,Cardiovascular,539,0.12,64.68,False,none,stable
2023-07-18,Amlodipine_5mg,Cardiovascular,472,0.12,56.64,False,none,stable
2023-07-19,Amlodipine_5mg,Cardiovascular,462,0.12,55.44,False,none,stable
2023-07-20,Amlodipine_5mg,Cardiovascular,518,0.12,62.16,False,none,stable
2023-07-21,Amlodipine_5mg,Cardiovascular,504,0.12,60.48,False,none,stable
2023-07-22,Amlodipine_5mg,Cardiovascular,381,0.12,45.72,False,none,stable
2023-07-23,Amlodipine_5mg,Cardiovascular,431,0.12,51.72,False,none,stable
2023-07-24,Amlodipine_5mg,Cardiovascular,476,0.12,57.12,False,none,stable
2023-07-25,Amlodipine_5mg,Cardiovascular,486,0.12,58.32,False,none,stable
2023-07-26,Amlodipine_5mg,Cardiovascular,486,0.12,58.32,False,none,stable
2023-07-27,Amlodipine_5mg,Cardiovascular,448,0.12,53.76,False,none,stable
2023-07-28,Amlodipine_5mg,Cardiovascular,488,0.12,58.56,False,none,stable
2023-07-29,Amlodipine_5mg,Cardiovascular,431,0.12,51.72,False,none,stable
2023-07-30,Amlodipine_5mg,Cardiovascular,401,0.12,48.12,False,none,stable
2023-07-31,Amlodipine_5mg,Cardiovascular,486,0.12,58.32,False,none,stable
2023-08-01,Amlodipine_5mg,Cardiovascular,436,0.12,52.32,False,supply_shortage,stable
2023-08-02,Amlodipine_5mg,Cardiovascular,453,0.12,54.36,False,supply_shortage,stable
2023-08-03,Amlodipine_5mg,Cardiovascular,468,0.12,56.16,False,supply_shortage,stable
2023-08-04,Amlodipine_5mg,Cardiovascular,463,0.12,55.56,False,supply_shortage,stable
2023-08-05,Amlodipine_5mg,Cardiovascular,344,0.12,41.28,False,supply_shortage,stable
2023-08-06,Amlodipine_5mg,Cardiovascular,362,0.12,43.44,False,supply_shortage,stable
2023-08-07,Amlodipine_5mg,Cardiovascular,459,0.12,55.08,False,supply_shortage,stable
2023-08-08,Amlodipine_5mg,Cardiovascular,406,0.12,48.72,False,supply_shortage,stable
2023-08-09,Amlodipine_5mg,Cardiovascular,448,0.12,53.76,False,supply_shortage,stable
2023-08-10,Amlodipine_5mg,Cardiovascular,365,0.12,43.8,False,supply_shortage,stable
2023-08-11,Amlodipine_5mg,Cardiovascular,459,0.12,55.08,False,supply_shortage,stable
2023-08-12,Amlodipine_5mg,Cardiovascular,372,0.12,44.64,False,supply_shortage,stable
2023-08-13,Amlodipine_5mg,Cardiovascular,375,0.12,45.0,False,supply_shortage,stable
2023-08-14,Amlodipine_5mg,Cardiovascular,428,0.12,51.36,False,supply_shortage,stable
2023-08-15,Amlodipine_5mg,Cardiovascular,453,0.12,54.36,False,supply_shortage,stable
2023-08-16,Amlodipine_5mg,Cardiovascular,493,0.12,59.16,False,supply_shortage,stable
2023-08-17,Amlodipine_5mg,Cardiovascular,492,0.12,59.04,False,supply_shortage,stable
2023-08-18,Amlodipine_5mg,Cardiovascular,441,0.12,52.92,False,supply_shortage,stable
2023-08-19,Amlodipine_5mg,Cardiovascular,357,0.12,42.84,False,supply_shortage,stable
2023-08-20,Amlodipine_5mg,Cardiovascular,385,0.12,46.2,False,supply_shortage,stable
2023-08-21,Amlodipine_5mg,Cardiovascular,389,0.12,46.68,False,supply_shortage,stable
2023-08-22,Amlodipine_5mg,Cardiovascular,431,0.12,51.72,False,supply_shortage,stable
2023-08-23,Amlodipine_5mg,Cardiovascular,490,0.12,58.8,False,supply_shortage,stable
2023-08-24,Amlodipine_5mg,Cardiovascular,477,0.12,57.24,False,supply_shortage,stable
2023-08-25,Amlodipine_5mg,Cardiovascular,456,0.12,54.72,False,supply_shortage,stable
2023-08-26,Amlodipine_5mg,Cardiovascular,311,0.12,37.32,False,supply_shortage,stable
2023-08-27,Amlodipine_5mg,Cardiovascular,352,0.12,42.24,False,supply_shortage,stable
2023-08-28,Amlodipine_5mg,Cardiovascular,422,0.12,50.64,False,supply_shortage,stable
2023-08-29,Amlodipine_5mg,Cardiovascular,455,0.12,54.6,False,supply_shortage,stable
2023-08-30,Amlodipine_5mg,Cardiovascular,414,0.12,49.68,False,supply_shortage,stable
2023-08-31,Amlodipine_5mg,Cardiovascular,407,0.12,48.84,False,supply_shortage,stable
2023-09-01,Amlodipine_5mg,Cardiovascular,370,0.12,44.4,False,supply_shortage,stable
2023-09-02,Amlodipine_5mg,Cardiovascular,389,0.12,46.68,False,supply_shortage,stable
2023-09-03,Amlodipine_5mg,Cardiovascular,343,0.12,41.16,False,supply_shortage,stable
2023-09-04,Amlodipine_5mg,Cardiovascular,449,0.12,53.88,False,supply_shortage,stable
2023-09-05,Amlodipine_5mg,Cardiovascular,443,0.12,53.16,False,supply_shortage,stable
2023-09-06,Amlodipine_5mg,Cardiovascular,405,0.12,48.6,False,supply_shortage,stable
2023-09-07,Amlodipine_5mg,Cardiovascular,399,0.12,47.88,False,supply_shortage,stable
2023-09-08,Amlodipine_5mg,Cardiovascular,408,0.12,48.96,False,supply_shortage,stable
2023-09-09,Amlodipine_5mg,Cardiovascular,334,0.12,40.08,False,supply_shortage,stable
2023-09-10,Amlodipine_5mg,Cardiovascular,365,0.12,43.8,False,supply_shortage,stable
2023-09-11,Amlodipine_5mg,Cardiovascular,415,0.12,49.8,False,supply_shortage,stable
2023-09-12,Amlodipine_5mg,Cardiovascular,506,0.12,60.72,False,supply_shortage,stable
2023-09-13,Amlodipine_5mg,Cardiovascular,480,0.12,57.6,False,supply_shortage,stable
2023-09-14,Amlodipine_5mg,Cardiovascular,473,0.12,56.76,False,supply_shortage,stable
2023-09-15,Amlodipine_5mg,Cardiovascular,440,0.12,52.8,False,supply_shortage,stable
2023-09-16,Amlodipine_5mg,Cardiovascular,437,0.12,52.44,False,none,stable
2023-09-17,Amlodipine_5mg,Cardiovascular,383,0.12,45.96,False,none,stable
2023-09-18,Amlodipine_5mg,Cardiovascular,487,0.12,58.44,False,none,stable
2023-09-19,Amlodipine_5mg,Cardiovascular,495,0.12,59.4,False,none,stable
2023-09-20,Amlodipine_5mg,Cardiovascular,516,0.12,61.92,False,none,stable
2023-09-21,Amlodipine_5mg,Cardiovascular,513,0.12,61.56,False,none,stable
2023-09-22,Amlodipine_5mg,Cardiovascular,470,0.12,56.4,False,none,stable
2023-09-23,Amlodipine_5mg,Cardiovascular,373,0.12,44.76,False,none,stable
2023-09-24,Amlodipine_5mg,Cardiovascular,410,0.12,49.2,False,none,stable
2023-09-25,Amlodipine_5mg,Cardiovascular,516,0.12,61.92,False,none,stable
2023-09-26,Amlodipine_5mg,Cardiovascular,473,0.12,56.76,False,none,stable
2023-09-27,Amlodipine_5mg,Cardiovascular,426,0.12,51.12,False,none,stable
2023-09-28,Amlodipine_5mg,Cardiovascular,481,0.12,57.72,False,none,stable
2023-09-29,Amlodipine_5mg,Cardiovascular,513,0.12,61.56,False,none,stable
2023-09-30,Amlodipine_5mg,Cardiovascular,447,0.12,53.64,False,none,stable
2023-10-01,Amlodipine_5mg,Cardiovascular,353,0.12,42.36,False,none,stable
2023-10-02,Amlodipine_5mg,Cardiovascular,472,0.12,56.64,False,none,stable
2023-10-03,Amlodipine_5mg,Cardiovascular,474,0.12,56.88,False,none,stable
2023-10-04,Amlodipine_5mg,Cardiovascular,542,0.12,65.04,False,none,stable
2023-10-05,Amlodipine_5mg,Cardiovascular,488,0.12,58.56,False,none,stable
2023-10-06,Amlodipine_5mg,Cardiovascular,454,0.12,54.48,False,none,stable
2023-10-07,Amlodipine_5mg,Cardiovascular,408,0.12,48.96,False,none,stable
2023-10-08,Amlodipine_5mg,Cardiovascular,378,0.12,45.36,False,none,stable
2023-10-09,Amlodipine_5mg,Cardiovascular,441,0.12,52.92,False,none,stable
2023-10-10,Amlodipine_5mg,Cardiovascular,454,0.12,54.48,False,none,stable
2023-10-11,Amlodipine_5mg,Cardiovascular,557,0.12,66.84,False,none,stable
2023-10-12,Amlodipine_5mg,Cardiovascular,505,0.12,60.6,False,none,stable
2023-10-13,Amlodipine_5mg,Cardiovascular,494,0.12,59.28,False,none,stable
2023-10-14,Amlodipine_5mg,Cardiovascular,384,0.12,46.08,False,none,stable
2023-10-15,Amlodipine_5mg,Cardiovascular,400,0.12,48.0,False,none,stable
2023-10-16,Amlodipine_5mg,Cardiovascular,501,0.12,60.12,False,none,stable
2023-10-17,Amlodipine_5mg,Cardiovascular,501,0.12,60.12,False,none,stable
2023-10-18,Amlodipine_5mg,Cardiovascular,494,0.12,59.28,False,none,stable
2023-10-19,Amlodipine_5mg,Cardiovascular,524,0.12,62.88,False,none,stable
2023-10-20,Amlodipine_5mg,Cardiovascular,491,0.12,58.92,False,none,stable
2023-10-21,Amlodipine_5mg,Cardiovascular,361,0.12,43.32,False,none,stable
2023-10-22,Amlodipine_5mg,Cardiovascular,372,0.12,44.64,False,none,stable
2023-10-23,Amlodipine_5mg,Cardiovascular,412,0.12,49.44,False,none,stable
2023-10-24,Amlodipine_5mg,Cardiovascular,570,0.12,68.4,False,none,stable
2023-10-25,Amlodipine_5mg,Cardiovascular,524,0.12,62.88,False,none,stable
2023-10-26,Amlodipine_5mg,Cardiovascular,458,0.12,54.96,False,none,stable
2023-10-27,Amlodipine_5mg,Cardiovascular,479,0.12,57.48,False,none,stable
2023-10-28,Amlodipine_5mg,Cardiovascular,372,0.12,44.64,False,none,stable
2023-10-29,Amlodipine_5mg,Cardiovascular,440,0.12,52.8,False,none,stable
2023-10-30,Amlodipine_5mg,Cardiovascular,435,0.12,52.2,False,none,stable
2023-10-31,Amlodipine_5mg,Cardiovascular,495,0.12,59.4,False,none,stable
2023-11-01,Amlodipine_5mg,Cardiovascular,486,0.12,58.32,False,none,stable
2023-11-02,Amlodipine_5mg,Cardiovascular,523,0.12,62.76,False,none,stable
2023-11-03,Amlodipine_5mg,Cardiovascular,487,0.12,58.44,False,none,stable
2023-11-04,Amlodipine_5mg,Cardiovascular,337,0.12,40.44,False,none,stable
2023-11-05,Amlodipine_5mg,Cardiovascular,384,0.12,46.08,False,none,stable
2023-11-06,Amlodipine_5mg,Cardiovascular,453,0.12,54.36,False,none,stable
2023-11-07,Amlodipine_5mg,Cardiovascular,494,0.12,59.28,False,none,stable
2023-11-08,Amlodipine_5mg,Cardiovascular,548,0.12,65.76,False,none,stable
2023-11-09,Amlodipine_5mg,Cardiovascular,423,0.12,50.76,False,none,stable
2023-11-10,Amlodipine_5mg,Cardiovascular,460,0.12,55.2,False,none,stable
2023-11-11,Amlodipine_5mg,Cardiovascular,376,0.12,45.12,False,none,stable
2023-11-12,Amlodipine_5mg,Cardiovascular,380,0.12,45.6,False,none,stable
2023-11-13,Amlodipine_5mg,Cardiovascular,521,0.12,62.52,False,none,stable
2023-11-14,Amlodipine_5mg,Cardiovascular,485,0.12,58.2,False,none,stable
2023-11-15,Amlodipine_5mg,Cardiovascular,508,0.12,60.96,False,none,stable
2023-11-16,Amlodipine_5mg,Cardiovascular,467,0.12,56.04,False,none,stable
2023-11-17,Amlodipine_5mg,Cardiovascular,501,0.12,60.12,False,none,stable
2023-11-18,Amlodipine_5mg,Cardiovascular,417,0.12,50.04,False,none,stable
2023-11-19,Amlodipine_5mg,Cardiovascular,370,0.12,44.4,False,none,stable
2023-11-20,Amlodipine_5mg,Cardiovascular,523,0.12,62.76,False,none,stable
2023-11-21,Amlodipine_5mg,Cardiovascular,494,0.12,59.28,False,none,stable
2023-11-22,Amlodipine_5mg,Cardiovascular,533,0.12,63.96,False,none,stable
2023-11-23,Amlodipine_5mg,Cardiovascular,484,0.12,58.08,False,none,stable
2023-11-24,Amlodipine_5mg,Cardiovascular,507,0.12,60.84,False,none,stable
2023-11-25,Amlodipine_5mg,Cardiovascular,392,0.12,47.04,False,none,stable
2023-11-26,Amlodipine_5mg,Cardiovascular,390,0.12,46.8,False,none,stable
2023-11-27,Amlodipine_5mg,Cardiovascular,503,0.12,60.36,False,none,stable
2023-11-28,Amlodipine_5mg,Cardiovascular,514,0.12,61.68,False,none,stable
2023-11-29,Amlodipine_5mg,Cardiovascular,443,0.12,53.16,False,none,stable
2023-11-30,Amlodipine_5mg,Cardiovascular,549,0.12,65.88,False,none,stable
2023-12-01,Amlodipine_5mg,Cardiovascular,419,0.12,50.28,False,none,stable
2023-12-02,Amlodipine_5mg,Cardiovascular,372,0.12,44.64,False,none,stable
2023-12-03,Amlodipine_5mg,Cardiovascular,391,0.12,46.92,False,none,stable
2023-12-04,Amlodipine_5mg,Cardiovascular,509,0.12,61.08,False,none,stable
2023-12-05,Amlodipine_5mg,Cardiovascular,555,0.12,66.6,False,none,stable
2023-12-06,Amlodipine_5mg,Cardiovascular,420,0.12,50.4,False,none,stable
2023-12-07,Amlodipine_5mg,Cardiovascular,473,0.12,56.76,False,none,stable
2023-12-08,Amlodipine_5mg,Cardiovascular,409,0.12,49.08,False,none,stable
2023-12-09,Amlodipine_5mg,Cardiovascular,395,0.12,47.4,False,none,stable
2023-12-10,Amlodipine_5mg,Cardiovascular,403,0.12,48.36,False,none,stable
2023-12-11,Amlodipine_5mg,Cardiovascular,556,0.12,66.72,False,none,stable
2023-12-12,Amlodipine_5mg,Cardiovascular,498,0.12,59.76,False,none,stable
2023-12-13,Amlodipine_5mg,Cardiovascular,535,0.12,64.2,False,none,stable
2023-12-14,Amlodipine_5mg,Cardiovascular,516,0.12,61.92,False,none,stable
2023-12-15,Amlodipine_5mg,Cardiovascular,476,0.12,57.12,False,none,stable
2023-12-16,Amlodipine_5mg,Cardiovascular,350,0.12,42.0,False,none,stable
2023-12-17,Amlodipine_5mg,Cardiovascular,403,0.12,48.36,False,none,stable
2023-12-18,Amlodipine_5mg,Cardiovascular,435,0.12,52.2,False,none,stable
2023-12-19,Amlodipine_5mg,Cardiovascular,545,0.12,65.4,False,none,stable
2023-12-20,Amlodipine_5mg,Cardiovascular,487,0.12,58.44,False,none,stable
2023-12-21,Amlodipine_5mg,Cardiovascular,541,0.12,64.92,False,none,stable
2023-12-22,Amlodipine_5mg,Cardiovascular,475,0.12,57.0,False,none,stable
2023-12-23,Amlodipine_5mg,Cardiovascular,404,0.12,48.48,False,none,stable
2023-12-24,Amlodipine_5mg,Cardiovascular,401,0.12,48.12,False,none,stable
2023-12-25,Amlodipine_5mg,Cardiovascular,492,0.12,59.04,False,none,stable
2023-12-26,Amlodipine_5mg,Cardiovascular,477,0.12,57.24,False,none,stable
2023-12-27,Amlodipine_5mg,Cardiovascular,510,0.12,61.2,False,none,stable
2023-12-28,Amlodipine_5mg,Cardiovascular,458,0.12,54.96,False,none,stable
2023-12-29,Amlodipine_5mg,Cardiovascular,446,0.12,53.52,False,none,stable
2023-12-30,Amlodipine_5mg,Cardiovascular,435,0.12,52.2,False,none,stable
2023-12-31,Amlodipine_5mg,Cardiovascular,418,0.12,50.16,False,none,stable
2024-01-01,Amlodipine_5mg,Cardiovascular,497,0.12,59.64,False,none,stable
2024-01-02,Amlodipine_5mg,Cardiovascular,561,0.12,67.32,False,none,stable
2024-01-03,Amlodipine_5mg,Cardiovascular,484,0.12,58.08,False,none,stable
2024-01-04,Amlodipine_5mg,Cardiovascular,547,0.12,65.64,False,none,stable
2024-01-05,Amlodipine_5mg,Cardiovascular,502,0.12,60.24,False,none,stable
2024-01-06,Amlodipine_5mg,Cardiovascular,363,0.12,43.56,False,none,stable
2024-01-07,Amlodipine_5mg,Cardiovascular,454,0.12,54.48,False,none,stable
2024-01-08,Amlodipine_5mg,Cardiovascular,534,0.12,64.08,False,none,stable
2024-01-09,Amlodipine_5mg,Cardiovascular,490,0.12,58.8,False,none,stable
2024-01-10,Amlodipine_5mg,Cardiovascular,524,0.12,62.88,False,none,stable
2024-01-11,Amlodipine_5mg,Cardiovascular,479,0.12,57.48,False,none,stable
2024-01-12,Amlodipine_5mg,Cardiovascular,528,0.12,63.36,False,none,stable
2024-01-13,Amlodipine_5mg,Cardiovascular,320,0.12,38.4,False,none,stable
2024-01-14,Amlodipine_5mg,Cardiovascular,364,0.12,43.68,False,none,stable
2024-01-15,Amlodipine_5mg,Cardiovascular,534,0.12,64.08,False,none,stable
2024-01-16,Amlodipine_5mg,Cardiovascular,486,0.12,58.32,False,none,stable
2024-01-17,Amlodipine_5mg,Cardiovascular,504,0.12,60.48,False,none,stable
2024-01-18,Amlodipine_5mg,Cardiovascular,442,0.12,53.04,False,none,stable
2024-01-19,Amlodipine_5mg,Cardiovascular,569,0.12,68.28,False,none,stable
2024-01-20,Amlodipine_5mg,Cardiovascular,434,0.12,52.08,False,none,stable
2024-01-21,Amlodipine_5mg,Cardiovascular,390,0.12,46.8,False,none,stable
2024-01-22,Amlodipine_5mg,Cardiovascular,480,0.12,57.6,False,none,stable
2024-01-23,Amlodipine_5mg,Cardiovascular,537,0.12,64.44,False,none,stable
2024-01-24,Amlodipine_5mg,Cardiovascular,575,0.12,69.0,False,none,stable
2024-01-25,Amlodipine_5mg,Cardiovascular,534,0.12,64.08,False,none,stable
2024-01-26,Amlodipine_5mg,Cardiovascular,582,0.12,69.84,False,none,stable
2024-01-27,Amlodipine_5mg,Cardiovascular,367,0.12,44.04,False,none,stable
2024-01-28,Amlodipine_5mg,Cardiovascular,371,0.12,44.52,False,none,stable
2024-01-29,Amlodipine_5mg,Cardiovascular,449,0.12,53.88,False,none,stable
2024-01-30,Amlodipine_5mg,Cardiovascular,514,0.12,61.68,False,none,stable
2024-01-31,Amlodipine_5mg,Cardiovascular,503,0.12,60.36,False,none,stable
2024-02-01,Amlodipine_5mg,Cardiovascular,490,0.12,58.8,False,none,stable
2024-02-02,Amlodipine_5mg,Cardiovascular,529,0.12,63.48,False,none,stable
2024-02-03,Amlodipine_5mg,Cardiovascular,436,0.12,52.32,False,none,stable
2024-02-04,Amlodipine_5mg,Cardiovascular,348,0.12,41.76,False,none,stable
2024-02-05,Amlodipine_5mg,Cardiovascular,473,0.12,56.76,False,none,stable
2024-02-06,Amlodipine_5mg,Cardiovascular,529,0.12,63.48,False,none,stable
2024-02-07,Amlodipine_5mg,Cardiovascular,478,0.12,57.36,False,none,stable
2024-02-08,Amlodipine_5mg,Cardiovascular,465,0.12,55.8,False,none,stable
2024-02-09,Amlodipine_5mg,Cardiovascular,537,0.12,64.44,False,none,stable
2024-02-10,Amlodipine_5mg,Cardiovascular,356,0.12,42.72,False,none,stable
2024-02-11,Amlodipine_5mg,Cardiovascular,388,0.12,46.56,False,none,stable
2024-02-12,Amlodipine_5mg,Cardiovascular,510,0.12,61.2,False,none,stable
2024-02-13,Amlodipine_5mg,Cardiovascular,474,0.12,56.88,False,none,stable
2024-02-14,Amlodipine_5mg,Cardiovascular,528,0.12,63.36,False,none,stable
2024-02-15,Amlodipine_5mg,Cardiovascular,475,0.12,57.0,False,none,stable
2024-02-16,Amlodipine_5mg,Cardiovascular,553,0.12,66.36,False,none,stable
2024-02-17,Amlodipine_5mg,Cardiovascular,393,0.12,47.16,False,none,stable
2024-02-18,Amlodipine_5mg,Cardiovascular,419,0.12,50.28,False,none,stable
2024-02-19,Amlodipine_5mg,Cardiovascular,527,0.12,63.24,False,none,stable
2024-02-20,Amlodipine_5mg,Cardiovascular,473,0.12,56.76,False,none,stable
2024-02-21,Amlodipine_5mg,Cardiovascular,416,0.12,49.92,False,none,stable
2024-02-22,Amlodipine_5mg,Cardiovascular,512,0.12,61.44,False,none,stable
2024-02-23,Amlodipine_5mg,Cardiovascular,501,0.12,60.12,False,none,stable
2024-02-24,Amlodipine_5mg,Cardiovascular,416,0.12,49.92,False,none,stable
2024-02-25,Amlodipine_5mg,Cardiovascular,391,0.12,46.92,False,none,stable
2024-02-26,Amlodipine_5mg,Cardiovascular,481,0.12,57.72,False,none,stable
2024-02-27,Amlodipine_5mg,Cardiovascular,578,0.12,69.36,False,none,stable
2024-02-28,Amlodipine_5mg,Cardiovascular,439,0.12,52.68,False,none,stable
2024-02-29,Amlodipine_5mg,Cardiovascular,527,0.12,63.24,False,none,stable
2024-03-01,Amlodipine_5mg,Cardiovascular,475,0.12,57.0,False,none,stable
2024-03-02,Amlodipine_5mg,Cardiovascular,388,0.12,46.56,False,none,stable
2024-03-03,Amlodipine_5mg,Cardiovascular,388,0.12,46.56,False,none,stable
2024-03-04,Amlodipine_5mg,Cardiovascular,466,0.12,55.92,False,none,stable
2024-03-05,Amlodipine_5mg,Cardiovascular,521,0.12,62.52,False,none,stable
2024-03-06,Amlodipine_5mg,Cardiovascular,554,0.12,66.48,False,none,stable
2024-03-07,Amlodipine_5mg,Cardiovascular,517,0.12,62.04,False,none,stable
2024-03-08,Amlodipine_5mg,Cardiovascular,503,0.12,60.36,False,none,stable
2024-03-09,Amlodipine_5mg,Cardiovascular,367,0.12,44.04,False,none,stable
2024-03-10,Amlodipine_5mg,Cardiovascular,415,0.12,49.8,False,none,stable
2024-03-11,Amlodipine_5mg,Cardiovascular,585,0.12,70.2,False,none,stable
2024-03-12,Amlodipine_5mg,Cardiovascular,484,0.12,58.08,False,none,stable
2024-03-13,Amlodipine_5mg,Cardiovascular,484,0.12,58.08,False,none,stable
2024-03-14,Amlodipine_5mg,Cardiovascular,477,0.12,57.24,False,none,stable
2024-03-15,Amlodipine_5mg,Cardiovascular,480,0.12,57.6,False,none,stable
2024-03-16,Amlodipine_5mg,Cardiovascular,311,0.12,37.32,False,none,stable
2024-03-17,Amlodipine_5mg,Cardiovascular,412,0.12,49.44,False,none,stable
2024-03-18,Amlodipine_5mg,Cardiovascular,465,0.12,55.8,False,none,stable
2024-03-19,Amlodipine_5mg,Cardiovascular,435,0.12,52.2,False,none,stable
2024-03-20,Amlodipine_5mg,Cardiovascular,529,0.12,63.48,False,none,stable
2024-03-21,Amlodipine_5mg,Cardiovascular,456,0.12,54.72,False,none,stable
2024-03-22,Amlodipine_5mg,Cardiovascular,486,0.12,58.32,False,none,stable
2024-03-23,Amlodipine_5mg,Cardiovascular,446,0.12,53.52,False,none,stable
2024-03-24,Amlodipine_5mg,Cardiovascular,354,0.12,42.48,False,none,stable
2024-03-25,Amlodipine_5mg,Cardiovascular,438,0.12,52.56,False,none,stable
2024-03-26,Amlodipine_5mg,Cardiovascular,511,0.12,61.32,False,none,stable
2024-03-27,Amlodipine_5mg,Cardiovascular,546,0.12,65.52,False,none,stable
2024-03-28,Amlodipine_5mg,Cardiovascular,437,0.12,52.44,False,none,stable
2024-03-29,Amlodipine_5mg,Cardiovascular,516,0.12,61.92,False,none,stable
2024-03-30,Amlodipine_5mg,Cardiovascular,418,0.12,50.16,False,none,stable
2024-03-31,Amlodipine_5mg,Cardiovascular,334,0.12,40.08,False,none,stable
2024-04-01,Amlodipine_5mg,Cardiovascular,532,0.12,63.84,False,none,stable
2024-04-02,Amlodipine_5mg,Cardiovascular,535,0.12,64.2,False,none,stable
2024-04-03,Amlodipine_5mg,Cardiovascular,488,0.12,58.56,False,none,stable
2024-04-04,Amlodipine_5mg,Cardiovascular,550,0.12,66.0,False,none,stable
2024-04-05,Amlodipine_5mg,Cardiovascular,546,0.12,65.52,False,none,stable
2024-04-06,Amlodipine_5mg,Cardiovascular,404,0.12,48.48,False,none,stable
2024-04-07,Amlodipine_5mg,Cardiovascular,385,0.12,46.2,False,none,stable
2024-04-08,Amlodipine_5mg,Cardiovascular,462,0.12,55.44,False,none,stable
2024-04-09,Amlodipine_5mg,Cardiovascular,499,0.12,59.88,False,none,stable
2024-04-10,Amlodipine_5mg,Cardiovascular,524,0.12,62.88,False,none,stable
2024-04-11,Amlodipine_5mg,Cardiovascular,488,0.12,58.56,False,none,stable
2024-04-12,Amlodipine_5mg,Cardiovascular,413,0.12,49.56,False,none,stable
2024-04-13,Amlodipine_5mg,Cardiovascular,441,0.12,52.92,False,none,stable
2024-04-14,Amlodipine_5mg,Cardiovascular,407,0.12,48.84,False,none,stable
2024-04-15,Amlodipine_5mg,Cardiovascular,486,0.12,58.32,False,none,stable
2024-04-16,Amlodipine_5mg,Cardiovascular,535,0.12,64.2,False,none,stable
2024-04-17,Amlodipine_5mg,Cardiovascular,562,0.12,67.44,False,none,stable
2024-04-18,Amlodipine_5mg,Cardiovascular,389,0.12,46.68,False,none,stable
2024-04-19,Amlodipine_5mg,Cardiovascular,519,0.12,62.28,False,none,stable
2024-04-20,Amlodipine_5mg,Cardiovascular,355,0.12,42.6,False,none,stable
2024-04-21,Amlodipine_5mg,Cardiovascular,416,0.12,49.92,False,none,stable
2024-04-22,Amlodipine_5mg,Cardiovascular,507,0.12,60.84,False,none,stable
2024-04-23,Amlodipine_5mg,Cardiovascular,527,0.12,63.24,False,none,stable
2024-04-24,Amlodipine_5mg,Cardiovascular,481,0.12,57.72,False,none,stable
2024-04-25,Amlodipine_5mg,Cardiovascular,426,0.12,51.12,False,none,stable
2024-04-26,Amlodipine_5mg,Cardiovascular,484,0.12,58.08,False,none,stable
2024-04-27,Amlodipine_5mg,Cardiovascular,414,0.12,49.68,False,none,stable
2024-04-28,Amlodipine_5mg,Cardiovascular,434,0.12,52.08,False,none,stable
2024-04-29,Amlodipine_5mg,Cardiovascular,455,0.12,54.6,False,none,stable
2024-04-30,Amlodipine_5mg,Cardiovascular,543,0.12,65.16,False,none,stable
2024-05-01,Amlodipine_5mg,Cardiovascular,476,0.12,57.12,False,none,stable
2024-05-02,Amlodipine_5mg,Cardiovascular,517,0.12,62.04,False,none,stable
2024-05-03,Amlodipine_5mg,Cardiovascular,482,0.12,57.84,False,none,stable
2024-05-04,Amlodipine_5mg,Cardiovascular,407,0.12,48.84,False,none,stable
2024-05-05,Amlodipine_5mg,Cardiovascular,430,0.12,51.6,False,none,stable
2024-05-06,Amlodipine_5mg,Cardiovascular,453,0.12,54.36,False,none,stable
2024-05-07,Amlodipine_5mg,Cardiovascular,475,0.12,57.0,False,none,stable
2024-05-08,Amlodipine_5mg,Cardiovascular,510,0.12,61.2,False,none,stable
2024-05-09,Amlodipine_5mg,Cardiovascular,599,0.12,71.88,False,none,stable
2024-05-10,Amlodipine_5mg,Cardiovascular,468,0.12,56.16,False,none,stable
2024-05-11,Amlodipine_5mg,Cardiovascular,468,0.12,56.16,False,none,stable
2024-05-12,Amlodipine_5mg,Cardiovascular,466,0.12,55.92,False,none,stable
2024-05-13,Amlodipine_5mg,Cardiovascular,499,0.12,59.88,False,none,stable
2024-05-14,Amlodipine_5mg,Cardiovascular,491,0.12,58.92,False,none,stable
2024-05-15,Amlodipine_5mg,Cardiovascular,475,0.12,57.0,False,none,stable
2024-05-16,Amlodipine_5mg,Cardiovascular,500,0.12,60.0,False,none,stable
2024-05-17,Amlodipine_5mg,Cardiovascular,446,0.12,53.52,False,none,stable
2024-05-18,Amlodipine_5mg,Cardiovascular,400,0.12,48.0,False,none,stable
2024-05-19,Amlodipine_5mg,Cardiovascular,450,0.12,54.0,False,none,stable
2024-05-20,Amlodipine_5mg,Cardiovascular,479,0.12,57.48,False,none,stable
2024-05-21,Amlodipine_5mg,Cardiovascular,493,0.12,59.16,False,none,stable
2024-05-22,Amlodipine_5mg,Cardiovascular,435,0.12,52.2,False,none,stable
2024-05-23,Amlodipine_5mg,Cardiovascular,518,0.12,62.16,False,none,stable
2024-05-24,Amlodipine_5mg,Cardiovascular,514,0.12,61.68,False,none,stable
2024-05-25,Amlodipine_5mg,Cardiovascular,404,0.12,48.48,False,none,stable
